funding_time,funding_rate,mark_price
2023-11-14 08:00:00+00:00,0.0001,0.3677
2023-11-14 16:00:00+00:00,0.0001,0.36374191
2023-11-15 00:00:00+00:00,0.0001,0.358
2023-11-15 08:00:00+00:00,0.0001,0.36300463
2023-11-15 16:00:00+00:00,0.00011725,0.37193575
2023-11-16 00:00:00+00:00,0.0001,0.3789
2023-11-16 08:00:00+00:00,0.00013342,0.39658156
2023-11-16 16:00:00+00:00,0.0002607,0.38315579
2023-11-17 00:00:00+00:00,0.0001,0.37069577
2023-11-17 08:00:00+00:00,0.0001,0.36752854
2023-11-17 16:00:00+00:00,0.0001,0.35539554
2023-11-18 00:00:00+00:00,0.0001,0.36711862
2023-11-18 08:00:00+00:00,0.0001,0.35720692
2023-11-18 16:00:00+00:00,0.0001,0.36675645
2023-11-19 00:00:00+00:00,0.0001,0.37726387
2023-11-19 08:00:00+00:00,0.0001,0.37494249
2023-11-19 16:00:00+00:00,0.0001,0.377
2023-11-20 00:00:00+00:00,0.0001,0.3841
2023-11-20 08:00:00+00:00,0.0001,0.38744566
2023-11-20 16:00:00+00:00,0.0001,0.3922
2023-11-21 00:00:00+00:00,0.0001,0.38059698
2023-11-21 08:00:00+00:00,0.0001,0.38254377
2023-11-21 16:00:00+00:00,0.0001,0.37582514
2023-11-22 00:00:00+00:00,0.0001,0.3567094
2023-11-22 08:00:00+00:00,0.0001,0.36829384
2023-11-22 16:00:00+00:00,0.0001,0.36931479
2023-11-23 00:00:00+00:00,0.0001,0.3804453
2023-11-23 08:00:00+00:00,0.0001,0.3814
2023-11-23 16:00:00+00:00,0.0001,0.378
2023-11-24 00:00:00+00:00,0.0001,0.38730923
2023-11-24 08:00:00+00:00,0.0001,0.392
2023-11-24 16:00:00+00:00,0.0001,0.3923
2023-11-25 00:00:00+00:00,0.0001,0.38612255
2023-11-25 08:00:00+00:00,0.0001,0.393
2023-11-25 16:00:00+00:00,0.0001,0.3933
2023-11-26 00:00:00+00:00,0.0001,0.39419142
2023-11-26 08:00:00+00:00,0.0001,0.3952
2023-11-26 16:00:00+00:00,0.0001,0.38619365
2023-11-27 00:00:00+00:00,0.0001,0.38735259
2023-11-27 08:00:00+00:00,0.0001,0.38315237
2023-11-27 16:00:00+00:00,0.0001,0.37474061
2023-11-28 00:00:00+00:00,0.0001,0.3778
2023-11-28 08:00:00+00:00,0.0001,0.3738
2023-11-28 16:00:00+00:00,0.0001,0.38105579
