symbol,confirmed_at,signal,boundary,zg,zd,departure_price,retest_price
USDU,167,1,17.632089168033836,17.632089168033836,17.546876907348633,17.767011642456055,17.660492393278776
USDU,205,1,17.68889809349544,17.68889809349544,17.660492393278776,18.675954828013385,18.3279972076416
USDU,208,1,17.68889809349544,17.68889809349544,17.660492393278776,18.675954828013385,18.18597722773545
USDU,229,1,17.767011642456055,17.767011642456055,17.660492393278776,19.073617084062136,18.825078720381477
USDU,250,1,18.675954828013385,18.675954828013385,18.18597722773545,19.37896437830554,19.1162229211756
USDU,252,1,18.675954828013385,18.675954828013385,18.18597722773545,19.37896437830554,18.69015519108172
USDU,259,1,19.073617084062136,19.073617084062136,18.825078720381477,19.904450277989817,19.44172787407788
USDU,262,1,19.073617084062136,19.073617084062136,18.825078720381477,19.904450277989817,19.39844360558713
USDU,269,1,19.37896437830554,19.37896437830554,18.825078720381477,19.932277489344287,19.63650341370381
USDU,274,1,19.37896437830554,19.37896437830554,18.825078720381477,19.932277489344287,19.521079690331785
USDU,288,1,19.904450277989817,19.904450277989817,19.521079690331785,20.365120491389256,19.99720573425293
USDU,319,1,20.235267979384655,20.235267979384655,19.99720573425293,21.04323806917221,20.271336985659815
USDU,327,1,20.235267979384655,20.235267979384655,19.99720573425293,20.696962111718033,20.24248529814656
USDU,346,-1,20.271336985659815,20.696962111718033,20.271336985659815,19.903424116833726,20.148701859024847
USDU,394,1,20.148701859024847,20.148701859024847,19.98277876251945,20.797963674572244,20.343477674623934
USDU,402,1,20.58875560766787,20.58875560766787,20.343477674623934,20.76910395807431,20.632039111048908
USDU,405,1,20.58875560766787,20.58875560766787,20.343477674623934,20.76910395807431,20.58875640960026
USDU,489,1,20.841240979936426,20.841240979936426,20.63203587192819,21.158662376376306,20.98552151086197
USDU,532,1,21.021592096152148,21.021592096152148,20.841241885378366,21.45089098127126,21.189764601313197
USDU,539,-1,21.189764601313197,21.37408867208767,21.189764601313197,20.782711125862367,21.02847942879879
USDU,546,-1,21.189764601313197,21.37408867208767,21.189764601313197,20.69822796943864,20.982396395298302
USDU,572,-1,20.782711125862367,20.982396395298302,20.782711125862367,20.12989054026659,20.498545151087704
USDU,579,-1,20.69822796943864,20.982396395298302,20.69822796943864,20.053090726842928,20.275815381425314
USDU,615,1,20.175973408421825,20.175973408421825,19.899484178837383,20.444777957123076,20.29117687831162
USDU,627,-1,20.29117687831162,20.444777957123076,20.29117687831162,19.868763524854643,20.245095695194657
USDU,629,-1,20.29117687831162,20.444777957123076,20.29117687831162,19.868763524854643,20.275816743149363
USDU,716,1,20.291176713169776,20.291176713169776,20.068446733583414,20.567666497733597,20.36797769875833
USDU,750,1,20.567666497733597,20.567666497733597,20.36797769875833,21.427850653858275,21.08224105834961
USDU,772,1,20.682868403942923,20.682868403942923,20.36797769875833,21.91170471095277,21.40481098863338
USDU,776,1,20.682868403942923,20.682868403942923,20.36797769875833,21.91170471095277,21.15904037999721
USDU,792,-1,21.15904037999721,21.527693075090006,21.15904037999721,20.897912627434057,21.143682838228514
USDU,834,-1,21.11295949557705,21.312648289653517,21.11295949557705,20.636787966894033,20.982397494362843
USDU,842,-1,21.11295949557705,21.312648289653517,21.11295949557705,20.644465461260822,20.798070423256974
USDU,846,-1,21.11295949557705,21.312648289653517,21.11295949557705,20.644465461260822,20.821113005227893
USDU,876,-1,20.705907366888912,20.821113005227893,20.705907366888912,19.976288056418646,20.444783656183347
USDU,884,-1,20.705907366888912,20.821113005227893,20.705907366888912,20.16829220142777,20.490864741228066
USDU,918,-1,20.16829220142777,20.344937239426823,20.16829220142777,19.63835622291347,19.853404488996926
USDU,923,-1,20.137571362650558,20.344937239426823,20.137571362650558,19.684435479283824,19.922523775374042
USDU,943,-1,19.692120081322496,19.77659797668457,19.692120081322496,19.369547374307235,19.646036603707
