date,spy_return,in_window,position,turnover,trading_cost,leverage_financing,net_return
1993-12-02 14:30:00+00:00,0.0026941609814699063,True,1.0,0.0,0.0,0.0,0.0026941609814699063
1993-12-03 14:30:00+00:00,0.004028879111105388,True,1.0,0.0,0.0,0.0,0.004028879111105388
1993-12-06 14:30:00+00:00,0.0033446089187281203,False,0.0,1.0,0.0005,0.0,-0.0005
1993-12-07 14:30:00+00:00,-0.0006664589322719072,False,0.0,0.0,0.0,0.0,-0.0
1993-12-08 14:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1993-12-09 14:30:00+00:00,-0.003335318546567434,False,0.0,0.0,0.0,0.0,-0.0
1993-12-10 14:30:00+00:00,-0.0020082097738773896,False,0.0,0.0,0.0,0.0,-0.0
1993-12-13 14:30:00+00:00,0.0060359465194186335,False,0.0,0.0,0.0,0.0,0.0
1993-12-14 14:30:00+00:00,-0.00733279596198122,False,0.0,0.0,0.0,0.0,-0.0
1993-12-15 14:30:00+00:00,-0.001343277592925185,False,0.0,0.0,0.0,0.0,-0.0
1993-12-16 14:30:00+00:00,0.00336245393466017,False,0.0,0.0,0.0,0.0,0.0
1993-12-17 14:30:00+00:00,0.005495845024608537,False,0.0,0.0,0.0,0.0,0.0
1993-12-20 14:30:00+00:00,0.0013424236903814002,False,0.0,0.0,0.0,0.0,0.0
1993-12-21 14:30:00+00:00,-0.003351378227937518,False,0.0,0.0,0.0,0.0,-0.0
1993-12-22 14:30:00+00:00,0.006725368422964895,False,0.0,0.0,0.0,0.0,0.0
1993-12-23 14:30:00+00:00,-0.0006681816949812847,False,0.0,0.0,0.0,0.0,-0.0
1993-12-27 14:30:00+00:00,0.005347069659627612,False,0.0,0.0,0.0,0.0,0.0
1993-12-28 14:30:00+00:00,0.001994711881963429,False,0.0,0.0,0.0,0.0,0.0
1993-12-29 14:30:00+00:00,-0.0013273525917283369,False,0.0,0.0,0.0,0.0,-0.0
1993-12-30 14:30:00+00:00,-0.003986413280499312,False,0.0,0.0,0.0,0.0,-0.0
1993-12-31 14:30:00+00:00,-0.005336877162587794,True,1.0,1.0,0.0005,0.0,-0.005836877162587795
1994-01-03 14:30:00+00:00,-0.002682610596020818,True,1.0,0.0,0.0,0.0,-0.002682610596020818
1994-01-04 14:30:00+00:00,0.004035031362216612,True,1.0,0.0,0.0,0.0,0.004035031362216612
1994-01-05 14:30:00+00:00,0.002009552988362584,True,1.0,0.0,0.0,0.0,0.002009552988362584
1994-01-06 14:30:00+00:00,0.0,False,0.0,1.0,0.0005,0.0,-0.0005
1994-01-07 14:30:00+00:00,0.006015335523127829,False,0.0,0.0,0.0,0.0,0.0
1994-01-10 14:30:00+00:00,0.011960104870328614,False,0.0,0.0,0.0,0.0,0.0
1994-01-11 14:30:00+00:00,-0.001969969978526609,False,0.0,0.0,0.0,0.0,-0.0
1994-01-12 14:30:00+00:00,-0.003288788584096536,False,0.0,0.0,0.0,0.0,-0.0
1994-01-13 14:30:00+00:00,-0.0026409010471657446,False,0.0,0.0,0.0,0.0,-0.0
1994-01-14 14:30:00+00:00,0.003970871516009833,False,0.0,0.0,0.0,0.0,0.0
1994-01-17 14:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1994-01-18 14:30:00+00:00,0.0013186747486837458,False,0.0,0.0,0.0,0.0,0.0
1994-01-19 14:30:00+00:00,-0.0026329477937839796,False,0.0,0.0,0.0,0.0,-0.0
1994-01-20 14:30:00+00:00,0.0026398985087383586,False,0.0,0.0,0.0,0.0,0.0
1994-01-21 14:30:00+00:00,-0.0019755857567844703,False,0.0,0.0,0.0,0.0,-0.0
1994-01-24 14:30:00+00:00,-0.0039571322126993325,False,0.0,0.0,0.0,0.0,-0.0
1994-01-25 14:30:00+00:00,0.0,False,0.0,0.0,0.0,0.0,0.0
1994-01-26 14:30:00+00:00,0.0026489999612027137,False,0.0,0.0,0.0,0.0,0.0
