trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR
2009-07-08 00:00:00+00:00,216.08,188.63,211.33,71.68
2009-07-09 00:00:00+00:00,218.25,188.57,211.56,71.94
2009-07-10 00:00:00+00:00,216.87,188.49,211.45,71.65
2009-07-13 00:00:00+00:00,217.28,188.54,211.09,73.44
2009-07-14 00:00:00+00:00,218.12,187.86,210.44,73.83
2009-07-15 00:00:00+00:00,221.67,187.7,210.8,76.02
2009-07-16 00:00:00+00:00,221.8,187.57,210.52,76.68
2009-07-17 00:00:00+00:00,222.61,187.12,210.27,76.65
2009-07-20 00:00:00+00:00,224.1,187.66,211.03,77.53
2009-07-21 00:00:00+00:00,223.82,188.0,211.51,77.81
2009-07-22 00:00:00+00:00,224.79,188.08,211.89,77.79
2009-07-23 00:00:00+00:00,225.59,187.42,211.72,79.6
2009-07-24 00:00:00+00:00,225.91,187.47,212.04,79.84
2009-07-27 00:00:00+00:00,226.17,187.49,212.27,80.08
2009-07-28 00:00:00+00:00,226.34,187.65,212.34,79.87
2009-07-29 00:00:00+00:00,225.21,187.0,211.04,79.52
2009-07-30 00:00:00+00:00,226.54,187.78,212.81,80.47
2009-07-31 00:00:00+00:00,227.58,188.9,214.2,80.53
2009-08-03 00:00:00+00:00,228.68,189.1,215.23,81.77
2009-08-04 00:00:00+00:00,228.51,188.9,215.2,82.01
2009-08-05 00:00:00+00:00,228.86,188.67,215.33,81.8
2009-08-06 00:00:00+00:00,228.61,188.48,215.05,81.35
2009-08-07 00:00:00+00:00,228.36,188.53,215.72,82.45
2009-08-10 00:00:00+00:00,228.19,188.42,215.57,82.18
2009-08-11 00:00:00+00:00,227.9,187.71,214.21,81.16
2009-08-12 00:00:00+00:00,229.04,188.5,215.95,82.12
2009-08-13 00:00:00+00:00,229.99,189.62,217.52,82.7
2009-08-14 00:00:00+00:00,228.68,187.95,214.52,81.99
2009-08-17 00:00:00+00:00,226.63,186.23,210.66,80.02
2009-08-18 00:00:00+00:00,227.78,186.82,212.16,80.84
2009-08-19 00:00:00+00:00,228.62,187.58,213.15,81.41
2009-08-20 00:00:00+00:00,228.89,188.29,214.24,82.31
2009-08-21 00:00:00+00:00,230.31,189.45,216.21,83.85
2009-08-24 00:00:00+00:00,230.54,190.31,217.42,83.81
2009-08-25 00:00:00+00:00,230.07,190.4,217.25,84.01
2009-08-26 00:00:00+00:00,229.45,189.83,216.29,84.03
2009-08-27 00:00:00+00:00,230.36,189.97,216.92,84.27
2009-08-28 00:00:00+00:00,230.98,190.94,218.65,84.11
2009-08-31 00:00:00+00:00,230.34,190.57,217.56,83.44
2009-09-01 00:00:00+00:00,228.65,189.18,214.97,81.6
2009-09-02 00:00:00+00:00,229.37,189.5,215.77,81.35
2009-09-03 00:00:00+00:00,229.83,190.09,216.87,82.05
2009-09-04 00:00:00+00:00,231.34,190.5,217.76,83.13
2009-09-07 00:00:00+00:00,231.59,190.74,218.13,
2009-09-08 00:00:00+00:00,233.32,192.24,220.35,83.88
2009-09-09 00:00:00+00:00,232.89,192.18,220.22,84.53
2009-09-10 00:00:00+00:00,233.76,192.71,220.92,85.42
2009-09-11 00:00:00+00:00,234.34,193.81,222.14,85.32
2009-09-14 00:00:00+00:00,233.23,192.97,220.63,85.86
2009-09-15 00:00:00+00:00,233.06,192.83,220.65,86.13
2009-09-16 00:00:00+00:00,234.32,193.86,222.81,87.45
2009-09-17 00:00:00+00:00,234.44,194.04,223.04,87.2
2009-09-18 00:00:00+00:00,233.15,193.11,221.41,87.43
2009-09-21 00:00:00+00:00,232.08,192.37,220.37,87.13
2009-09-22 00:00:00+00:00,234.02,193.89,222.88,87.71
2009-09-23 00:00:00+00:00,234.24,193.66,222.37,86.82
2009-09-24 00:00:00+00:00,232.17,192.54,219.65,86.01
2009-09-25 00:00:00+00:00,232.32,193.2,220.23,85.49
2009-09-28 00:00:00+00:00,233.05,194.24,221.46,87.02
2009-09-29 00:00:00+00:00,233.18,193.9,221.24,86.83
2009-09-30 00:00:00+00:00,235.04,194.7,222.79,86.55
2009-10-01 00:00:00+00:00,234.48,193.76,220.67,84.32
2009-10-02 00:00:00+00:00,234.29,193.42,219.54,83.95
2009-10-05 00:00:00+00:00,236.05,195.28,222.53,85.2
2009-10-06 00:00:00+00:00,237.26,196.74,224.93,86.37
2009-10-07 00:00:00+00:00,237.15,197.01,225.32,86.65
2009-10-08 00:00:00+00:00,238.3,198.33,227.37,87.29
2009-10-09 00:00:00+00:00,234.93,195.82,223.41,87.79
2009-10-12 00:00:00+00:00,235.72,196.72,224.62,88.17
2009-10-13 00:00:00+00:00,237.11,196.91,225.0,87.93
2009-10-14 00:00:00+00:00,237.49,197.6,226.42,89.48
2009-10-15 00:00:00+00:00,236.53,196.88,225.8,89.85
2009-10-16 00:00:00+00:00,235.9,196.05,224.45,89.12
2009-10-19 00:00:00+00:00,236.99,197.18,226.45,89.96
2009-10-20 00:00:00+00:00,237.15,197.08,226.04,89.4
2009-10-21 00:00:00+00:00,236.8,197.31,226.9,88.62
2009-10-22 00:00:00+00:00,235.8,196.58,225.76,89.57
2009-10-23 00:00:00+00:00,234.43,195.93,224.57,88.48
2009-10-26 00:00:00+00:00,232.03,193.97,221.2,87.45
2009-10-27 00:00:00+00:00,233.94,193.87,221.31,87.16
2009-10-28 00:00:00+00:00,231.7,191.08,216.86,85.46
2009-10-29 00:00:00+00:00,233.15,193.02,220.09,87.4
2009-10-30 00:00:00+00:00,232.04,191.2,216.24,84.94
2009-11-02 00:00:00+00:00,232.87,191.48,216.98,85.49
2009-11-03 00:00:00+00:00,233.55,191.65,217.43,85.7
2009-11-04 00:00:00+00:00,234.34,193.05,219.98,85.82
2009-11-05 00:00:00+00:00,233.22,192.62,219.45,87.48
2009-11-06 00:00:00+00:00,233.27,192.66,219.32,87.71
2009-11-09 00:00:00+00:00,236.82,194.56,223.04,89.68
2009-11-10 00:00:00+00:00,237.34,194.45,222.91,89.7
2009-11-11 00:00:00+00:00,238.56,194.89,224.07,90.15
2009-11-12 00:00:00+00:00,237.14,193.49,221.81,89.24
2009-11-13 00:00:00+00:00,238.11,193.92,222.54,89.75
2009-11-16 00:00:00+00:00,242.32,196.42,227.17,91.07
2009-11-17 00:00:00+00:00,241.8,195.95,226.35,91.16
2009-11-18 00:00:00+00:00,242.3,196.55,227.55,91.13
2009-11-19 00:00:00+00:00,241.23,195.16,225.21,89.91
2009-11-20 00:00:00+00:00,240.0,194.62,224.08,89.64
2009-11-23 00:00:00+00:00,241.7,195.43,226.23,90.86
2009-11-24 00:00:00+00:00,242.0,195.36,226.07,90.82
2009-11-25 00:00:00+00:00,244.94,196.77,228.24,91.24
2009-11-26 00:00:00+00:00,245.37,196.66,227.67,
2009-11-27 00:00:00+00:00,242.81,195.34,225.44,89.69
2009-11-30 00:00:00+00:00,244.49,196.37,227.42,90.04
2009-12-01 00:00:00+00:00,247.34,198.04,230.99,91.13
2009-12-02 00:00:00+00:00,245.7,197.47,230.49,91.17
2009-12-03 00:00:00+00:00,244.93,196.92,229.91,90.41
2009-12-04 00:00:00+00:00,239.1,192.85,224.62,90.91
2009-12-07 00:00:00+00:00,239.85,192.97,224.44,90.69
2009-12-08 00:00:00+00:00,238.81,192.71,223.16,89.77
2009-12-09 00:00:00+00:00,238.38,192.41,222.58,90.11
2009-12-10 00:00:00+00:00,237.64,191.68,221.8,90.64
2009-12-11 00:00:00+00:00,236.15,191.19,221.36,90.99
2009-12-14 00:00:00+00:00,237.43,192.13,222.78,91.63
2009-12-15 00:00:00+00:00,235.5,190.89,221.0,91.12
2009-12-16 00:00:00+00:00,237.49,191.86,223.25,91.23
2009-12-17 00:00:00+00:00,236.18,191.12,221.71,90.15
2009-12-18 00:00:00+00:00,236.21,190.88,221.44,90.68
2009-12-21 00:00:00+00:00,233.48,190.02,220.47,91.63
2009-12-22 00:00:00+00:00,231.88,189.57,219.7,91.96
2009-12-23 00:00:00+00:00,232.73,189.94,220.58,92.19
2009-12-24 00:00:00+00:00,232.75,190.42,221.17,92.68
2009-12-25 00:00:00+00:00,232.64,190.38,221.13,
2009-12-28 00:00:00+00:00,232.09,190.27,220.95,92.8
2009-12-29 00:00:00+00:00,231.65,190.48,221.37,92.68
2009-12-30 00:00:00+00:00,230.74,190.05,220.51,92.71
2009-12-31 00:00:00+00:00,230.77,189.99,220.4,91.78
2010-01-01 00:00:00+00:00,230.76,190.16,220.83,
2010-01-04 00:00:00+00:00,233.77,191.84,224.23,93.25
2010-01-05 00:00:00+00:00,235.38,192.4,225.36,93.55
2010-01-06 00:00:00+00:00,236.3,193.6,227.58,93.64
2010-01-07 00:00:00+00:00,235.69,193.23,226.44,94.02
2010-01-08 00:00:00+00:00,236.78,193.34,226.84,94.29
2010-01-11 00:00:00+00:00,236.88,193.53,227.73,94.45
2010-01-12 00:00:00+00:00,234.68,191.95,225.12,93.57
2010-01-13 00:00:00+00:00,235.3,191.72,225.09,94.36
2010-01-14 00:00:00+00:00,235.62,192.46,226.67,94.59
2010-01-15 00:00:00+00:00,234.01,191.55,224.24,93.57
2010-01-18 00:00:00+00:00,234.15,191.61,224.63,
2010-01-19 00:00:00+00:00,234.55,192.39,226.26,94.74
2010-01-20 00:00:00+00:00,231.91,190.3,221.76,93.75
2010-01-21 00:00:00+00:00,230.09,189.37,219.04,91.97
2010-01-22 00:00:00+00:00,228.15,187.95,216.63,89.94
2010-01-25 00:00:00+00:00,228.76,187.92,217.0,90.35
2010-01-26 00:00:00+00:00,227.65,187.67,216.23,89.97
2010-01-27 00:00:00+00:00,225.01,186.49,213.67,90.41
2010-01-28 00:00:00+00:00,225.08,186.29,212.57,89.35
2010-01-29 00:00:00+00:00,223.99,186.15,211.95,88.48
2010-02-01 00:00:00+00:00,225.64,186.3,212.67,89.74
2010-02-02 00:00:00+00:00,226.95,186.45,213.27,90.9
2010-02-03 00:00:00+00:00,226.2,186.07,212.25,90.44
2010-02-04 00:00:00+00:00,222.71,185.86,210.11,87.62
2010-02-05 00:00:00+00:00,222.55,186.14,209.67,87.88
2010-02-08 00:00:00+00:00,222.34,185.67,209.41,87.13
2010-02-09 00:00:00+00:00,222.84,185.89,210.44,88.27
2010-02-10 00:00:00+00:00,221.48,185.15,209.4,88.09
2010-02-11 00:00:00+00:00,222.54,185.83,211.36,88.96
2010-02-12 00:00:00+00:00,224.23,186.38,212.25,88.73
2010-02-15 00:00:00+00:00,224.38,186.47,212.45,
2010-02-16 00:00:00+00:00,223.43,186.9,214.01,90.34
2010-02-17 00:00:00+00:00,223.36,186.93,213.91,90.74
2010-02-18 00:00:00+00:00,223.0,187.16,214.31,91.34
2010-02-19 00:00:00+00:00,222.54,187.15,214.01,91.56
2010-02-22 00:00:00+00:00,221.85,186.84,213.7,91.46
2010-02-23 00:00:00+00:00,224.82,187.09,213.31,90.36
2010-02-24 00:00:00+00:00,224.96,187.46,214.37,91.25
2010-02-25 00:00:00+00:00,228.21,187.77,214.62,91.09
2010-02-26 00:00:00+00:00,226.47,188.56,216.13,91.22
2010-03-01 00:00:00+00:00,227.62,189.68,217.72,92.15
2010-03-02 00:00:00+00:00,227.72,190.46,219.25,92.36
2010-03-03 00:00:00+00:00,226.28,190.23,219.11,92.41
2010-03-04 00:00:00+00:00,227.76,189.98,218.83,92.76
2010-03-05 00:00:00+00:00,226.39,190.17,219.99,94.06
2010-03-08 00:00:00+00:00,226.12,190.33,220.23,94.06
2010-03-09 00:00:00+00:00,226.82,191.07,221.4,94.23
2010-03-10 00:00:00+00:00,225.32,190.72,220.86,94.67
2010-03-11 00:00:00+00:00,224.79,190.03,219.8,95.08
2010-03-12 00:00:00+00:00,223.7,189.84,219.37,95.06
2010-03-15 00:00:00+00:00,224.21,189.6,218.79,95.11
2010-03-16 00:00:00+00:00,224.96,190.85,221.54,95.85
2010-03-17 00:00:00+00:00,225.18,192.35,224.28,96.41
2010-03-18 00:00:00+00:00,224.65,192.1,223.71,96.38
2010-03-19 00:00:00+00:00,224.15,191.15,221.79,95.89
2010-03-22 00:00:00+00:00,225.31,191.6,222.61,96.38
2010-03-23 00:00:00+00:00,226.75,192.56,224.29,97.08
2010-03-24 00:00:00+00:00,224.59,191.54,221.45,96.55
2010-03-25 00:00:00+00:00,224.15,191.59,221.81,96.39
2010-03-26 00:00:00+00:00,223.57,190.93,220.95,96.46
2010-03-29 00:00:00+00:00,224.14,192.75,224.79,97.02
2010-03-30 00:00:00+00:00,224.58,193.27,225.55,97.04
2010-03-31 00:00:00+00:00,226.44,193.6,226.72,96.72
2010-04-01 00:00:00+00:00,227.23,194.76,228.84,97.44
2010-04-02 00:00:00+00:00,227.64,194.86,228.99,
2010-04-05 00:00:00+00:00,227.76,195.67,230.2,98.22
2010-04-06 00:00:00+00:00,228.13,196.36,231.31,98.38
2010-04-07 00:00:00+00:00,227.96,196.19,230.72,97.85
2010-04-08 00:00:00+00:00,229.38,195.92,230.76,98.18
2010-04-09 00:00:00+00:00,227.24,196.06,231.13,98.84
2010-04-12 00:00:00+00:00,226.33,195.59,230.57,99.02
2010-04-13 00:00:00+00:00,225.98,194.81,229.44,99.09
2010-04-14 00:00:00+00:00,227.38,196.4,232.6,100.2
2010-04-15 00:00:00+00:00,228.08,197.19,234.21,100.28
2010-04-16 00:00:00+00:00,226.02,195.42,230.12,98.66
2010-04-19 00:00:00+00:00,226.7,194.27,228.41,99.11
2010-04-20 00:00:00+00:00,228.02,195.78,231.28,99.91
2010-04-21 00:00:00+00:00,227.98,196.21,231.84,99.81
2010-04-22 00:00:00+00:00,228.41,195.55,230.57,100.04
2010-04-23 00:00:00+00:00,229.24,195.65,231.37,100.75
2010-04-26 00:00:00+00:00,229.7,196.82,233.22,100.32
2010-04-27 00:00:00+00:00,227.82,195.19,228.94,97.98
2010-04-28 00:00:00+00:00,229.44,194.73,228.51,98.63
2010-04-29 00:00:00+00:00,230.39,196.29,231.39,99.91
2010-04-30 00:00:00+00:00,230.48,196.28,231.31,98.25
2010-05-03 00:00:00+00:00,231.96,196.71,232.55,99.54
2010-05-04 00:00:00+00:00,229.95,194.8,227.27,97.17
2010-05-05 00:00:00+00:00,230.78,194.55,225.86,96.56
2010-05-06 00:00:00+00:00,228.75,193.72,222.9,93.45
2010-05-07 00:00:00+00:00,227.87,191.67,218.98,92.02
2010-05-10 00:00:00+00:00,229.81,193.06,222.69,96.07
2010-05-11 00:00:00+00:00,230.43,193.85,223.27,95.76
2010-05-12 00:00:00+00:00,231.66,194.7,225.13,97.11
2010-05-13 00:00:00+00:00,233.23,195.48,226.11,95.94
2010-05-14 00:00:00+00:00,234.26,196.03,226.08,94.13
2010-05-17 00:00:00+00:00,231.99,195.33,224.03,94.26
2010-05-18 00:00:00+00:00,232.61,195.86,225.27,92.93
2010-05-19 00:00:00+00:00,230.55,194.44,222.51,92.47
2010-05-20 00:00:00+00:00,229.28,192.88,219.51,88.87
2010-05-21 00:00:00+00:00,229.27,192.72,219.59,90.21
2010-05-24 00:00:00+00:00,230.51,193.17,220.3,89.04
2010-05-25 00:00:00+00:00,233.39,194.05,221.55,89.08
2010-05-26 00:00:00+00:00,230.74,193.95,221.12,88.59
2010-05-27 00:00:00+00:00,225.59,192.81,219.21,91.53
2010-05-28 00:00:00+00:00,227.6,193.52,220.78,90.4
2010-05-31 00:00:00+00:00,227.89,193.51,220.89,
2010-06-01 00:00:00+00:00,229.01,193.51,220.97,88.86
2010-06-02 00:00:00+00:00,228.62,193.6,221.38,91.17
2010-06-03 00:00:00+00:00,224.98,192.69,219.95,91.54
2010-06-04 00:00:00+00:00,232.99,195.0,222.96,88.39
2010-06-07 00:00:00+00:00,235.32,195.83,223.95,87.2
2010-06-08 00:00:00+00:00,235.41,196.37,225.0,88.17
2010-06-09 00:00:00+00:00,231.86,195.45,223.58,87.65
2010-06-10 00:00:00+00:00,225.78,194.4,221.41,90.24
2010-06-11 00:00:00+00:00,227.37,194.96,222.42,90.67
2010-06-14 00:00:00+00:00,221.81,193.12,219.49,90.51
2010-06-15 00:00:00+00:00,219.08,192.87,219.06,92.63
2010-06-16 00:00:00+00:00,218.59,192.86,219.07,92.58
2010-06-17 00:00:00+00:00,219.08,192.99,219.61,92.71
2010-06-18 00:00:00+00:00,218.0,192.85,219.37,92.84
2010-06-21 00:00:00+00:00,216.1,192.52,218.7,92.48
2010-06-22 00:00:00+00:00,219.82,193.16,220.23,91.01
2010-06-23 00:00:00+00:00,221.48,192.81,219.87,90.74
2010-06-24 00:00:00+00:00,223.98,192.99,220.01,89.21
2010-06-25 00:00:00+00:00,222.05,193.19,220.47,89.47
2010-06-28 00:00:00+00:00,223.58,193.77,221.68,89.3
2010-06-29 00:00:00+00:00,229.44,193.76,221.35,86.54
2010-06-30 00:00:00+00:00,229.13,193.05,219.69,85.67
2010-07-01 00:00:00+00:00,227.57,192.14,216.73,85.4
2010-07-02 00:00:00+00:00,226.21,191.42,214.91,85.0
2010-07-05 00:00:00+00:00,226.79,191.61,215.38,
2010-07-06 00:00:00+00:00,225.67,191.49,215.06,85.46
2010-07-07 00:00:00+00:00,221.94,191.32,214.85,88.18
2010-07-08 00:00:00+00:00,218.97,190.24,213.3,89.01
2010-07-09 00:00:00+00:00,218.69,190.06,213.32,89.65
2010-07-12 00:00:00+00:00,219.81,190.39,214.3,89.72
2010-07-13 00:00:00+00:00,217.83,189.92,213.52,91.11
2010-07-14 00:00:00+00:00,217.2,189.85,213.38,91.09
2010-07-15 00:00:00+00:00,218.42,190.58,214.16,91.2
2010-07-16 00:00:00+00:00,219.61,190.84,214.03,88.58
2010-07-19 00:00:00+00:00,218.5,190.21,213.02,89.11
2010-07-20 00:00:00+00:00,218.14,190.48,213.52,90.13
2010-07-21 00:00:00+00:00,219.86,191.1,214.72,88.99
2010-07-22 00:00:00+00:00,218.16,191.54,215.45,90.99
2010-07-23 00:00:00+00:00,216.49,190.65,213.62,91.74
2010-07-26 00:00:00+00:00,215.4,190.33,212.86,92.77
2010-07-27 00:00:00+00:00,213.93,189.5,211.04,92.67
2010-07-28 00:00:00+00:00,214.95,189.78,211.69,92.04
2010-07-29 00:00:00+00:00,215.49,190.49,213.03,91.67
2010-07-30 00:00:00+00:00,217.85,192.15,216.13,91.67
2010-08-02 00:00:00+00:00,216.87,192.83,217.58,93.69
2010-08-03 00:00:00+00:00,218.58,193.46,218.73,93.24
2010-08-04 00:00:00+00:00,218.65,193.71,219.44,93.84
2010-08-05 00:00:00+00:00,220.67,194.04,220.22,93.73
2010-08-06 00:00:00+00:00,223.58,194.19,219.95,93.39
2010-08-09 00:00:00+00:00,222.09,194.49,220.87,93.9
2010-08-10 00:00:00+00:00,222.49,193.98,220.01,93.35
2010-08-11 00:00:00+00:00,223.83,194.47,220.31,90.76
2010-08-12 00:00:00+00:00,224.89,194.47,220.22,90.28
2010-08-13 00:00:00+00:00,225.43,194.6,220.55,89.92
2010-08-16 00:00:00+00:00,228.47,196.27,223.59,89.94
2010-08-17 00:00:00+00:00,227.43,196.4,223.66,91.06
2010-08-18 00:00:00+00:00,228.32,196.67,224.22,91.21
2010-08-19 00:00:00+00:00,229.45,196.48,223.98,89.67
2010-08-20 00:00:00+00:00,229.53,196.6,224.34,89.34
2010-08-23 00:00:00+00:00,230.05,197.01,225.09,88.98
2010-08-24 00:00:00+00:00,232.23,197.7,226.01,87.69
2010-08-25 00:00:00+00:00,231.09,197.52,225.35,87.99
2010-08-26 00:00:00+00:00,231.84,197.64,225.61,87.31
2010-08-27 00:00:00+00:00,229.9,196.96,224.67,88.79
2010-08-30 00:00:00+00:00,232.31,197.59,225.93,87.5
2010-08-31 00:00:00+00:00,234.99,198.82,227.9,87.53
2010-09-01 00:00:00+00:00,232.39,197.79,226.7,90.13
2010-09-02 00:00:00+00:00,231.86,197.93,226.77,90.95
2010-09-03 00:00:00+00:00,230.19,197.19,225.56,92.16
2010-09-06 00:00:00+00:00,229.7,197.06,225.25,
2010-09-07 00:00:00+00:00,234.08,198.93,228.61,91.11
2010-09-08 00:00:00+00:00,231.88,198.27,227.62,91.71
2010-09-09 00:00:00+00:00,230.36,197.69,226.21,92.16
2010-09-10 00:00:00+00:00,227.7,196.52,223.75,92.61
2010-09-13 00:00:00+00:00,228.5,197.37,225.63,93.67
2010-09-14 00:00:00+00:00,232.15,199.07,229.3,93.6
2010-09-15 00:00:00+00:00,229.75,197.27,226.22,93.94
2010-09-16 00:00:00+00:00,228.35,196.29,224.44,93.92
2010-09-17 00:00:00+00:00,230.37,197.2,226.53,94.0
2010-09-20 00:00:00+00:00,229.54,198.02,228.08,95.43
2010-09-21 00:00:00+00:00,231.01,198.35,228.79,95.19
2010-09-22 00:00:00+00:00,234.56,199.41,230.65,94.74
2010-09-23 00:00:00+00:00,234.49,199.09,230.22,93.95
2010-09-24 00:00:00+00:00,235.79,200.61,233.24,95.94
2010-09-27 00:00:00+00:00,237.17,201.3,234.64,95.4
2010-09-28 00:00:00+00:00,238.61,202.03,236.09,95.88
2010-09-29 00:00:00+00:00,238.03,202.0,235.5,95.64
2010-09-30 00:00:00+00:00,236.42,201.37,233.92,95.35
2010-10-01 00:00:00+00:00,235.57,201.1,232.9,95.77
2010-10-04 00:00:00+00:00,235.11,200.59,232.43,95.01
2010-10-05 00:00:00+00:00,239.77,203.06,237.3,96.99
2010-10-06 00:00:00+00:00,241.92,204.19,239.34,96.97
2010-10-07 00:00:00+00:00,242.06,204.25,239.22,96.81
2010-10-08 00:00:00+00:00,246.8,206.63,244.44,97.41
2010-10-11 00:00:00+00:00,247.77,207.09,245.62,97.42
2010-10-12 00:00:00+00:00,248.91,207.37,246.68,97.79
2010-10-13 00:00:00+00:00,251.37,208.74,248.89,98.5
2010-10-14 00:00:00+00:00,251.71,208.99,249.09,98.14
2010-10-15 00:00:00+00:00,249.17,208.13,247.23,98.34
2010-10-18 00:00:00+00:00,250.45,208.48,248.13,99.05
2010-10-19 00:00:00+00:00,242.7,205.55,242.96,97.48
2010-10-20 00:00:00+00:00,248.34,207.68,246.87,98.52
2010-10-21 00:00:00+00:00,245.27,207.07,245.56,98.7
2010-10-22 00:00:00+00:00,245.14,206.83,245.36,98.94
2010-10-25 00:00:00+00:00,248.59,208.42,248.64,99.15
2010-10-26 00:00:00+00:00,245.78,206.81,245.82,99.15
2010-10-27 00:00:00+00:00,242.11,204.53,241.63,98.9
2010-10-28 00:00:00+00:00,246.3,206.05,244.12,99.02
2010-10-29 00:00:00+00:00,247.89,206.74,245.49,98.97
2010-11-01 00:00:00+00:00,249.07,207.12,246.79,99.07
2010-11-02 00:00:00+00:00,251.99,208.45,248.88,99.84
2010-11-03 00:00:00+00:00,252.78,208.29,248.66,100.22
2010-11-04 00:00:00+00:00,260.27,211.86,255.54,102.17
2010-11-05 00:00:00+00:00,259.24,211.38,255.08,102.58
2010-11-08 00:00:00+00:00,258.29,210.55,254.16,102.38
2010-11-09 00:00:00+00:00,257.88,210.81,254.48,101.59
2010-11-10 00:00:00+00:00,256.29,209.33,252.02,102.05
2010-11-11 00:00:00+00:00,253.37,208.47,250.31,101.62
2010-11-12 00:00:00+00:00,247.77,205.39,243.74,100.42
2010-11-15 00:00:00+00:00,246.98,204.76,243.11,100.31
2010-11-16 00:00:00+00:00,240.32,201.41,236.22,98.71
2010-11-17 00:00:00+00:00,240.01,201.06,235.59,98.75
2010-11-18 00:00:00+00:00,243.79,202.76,238.47,100.26
2010-11-19 00:00:00+00:00,242.58,201.98,236.96,100.52
2010-11-22 00:00:00+00:00,242.16,201.85,236.79,100.37
2010-11-23 00:00:00+00:00,239.17,200.7,235.01,98.94
2010-11-24 00:00:00+00:00,240.62,201.67,236.96,100.42
2010-11-25 00:00:00+00:00,240.85,201.79,237.15,
2010-11-26 00:00:00+00:00,237.37,200.59,234.67,99.7
2010-11-29 00:00:00+00:00,237.57,200.7,235.32,99.59
2010-11-30 00:00:00+00:00,236.84,200.9,235.96,98.99
2010-12-01 00:00:00+00:00,240.77,202.4,238.59,101.14
2010-12-02 00:00:00+00:00,243.05,203.13,240.21,102.44
2010-12-03 00:00:00+00:00,246.34,203.71,241.81,102.71
2010-12-06 00:00:00+00:00,245.69,204.09,242.47,102.58
2010-12-07 00:00:00+00:00,244.74,203.47,240.98,102.64
2010-12-08 00:00:00+00:00,244.87,202.57,239.26,103.04
2010-12-09 00:00:00+00:00,245.19,202.88,239.82,103.45
2010-12-10 00:00:00+00:00,245.24,202.76,239.85,104.07
2010-12-13 00:00:00+00:00,248.66,203.84,242.31,104.09
2010-12-14 00:00:00+00:00,249.13,203.99,242.55,104.19
2010-12-15 00:00:00+00:00,246.43,203.56,241.49,103.65
2010-12-16 00:00:00+00:00,247.01,203.44,241.5,104.3
2010-12-17 00:00:00+00:00,245.94,204.01,242.63,104.39
2010-12-20 00:00:00+00:00,245.8,204.55,243.89,104.66
2010-12-21 00:00:00+00:00,247.44,205.97,246.58,105.3
2010-12-22 00:00:00+00:00,247.59,206.46,247.37,105.67
2010-12-23 00:00:00+00:00,248.6,206.79,247.91,105.51
2010-12-24 00:00:00+00:00,248.56,206.77,247.77,
2010-12-27 00:00:00+00:00,248.44,206.45,247.45,105.57
2010-12-28 00:00:00+00:00,249.79,207.36,248.65,105.65
2010-12-29 00:00:00+00:00,249.69,207.61,249.19,105.78
2010-12-30 00:00:00+00:00,248.7,207.05,247.89,105.62
2010-12-31 00:00:00+00:00,249.03,207.58,249.34,105.6
2011-01-03 00:00:00+00:00,249.23,207.95,250.1,106.8
2011-01-04 00:00:00+00:00,246.17,205.34,246.36,106.66
2011-01-05 00:00:00+00:00,248.22,204.63,246.02,107.21
2011-01-06 00:00:00+00:00,247.04,204.2,245.43,107.02
2011-01-07 00:00:00+00:00,245.42,204.18,244.62,106.83
2011-01-10 00:00:00+00:00,245.5,203.82,244.97,106.68
2011-01-11 00:00:00+00:00,246.48,203.86,245.93,107.08
2011-01-12 00:00:00+00:00,249.5,205.25,248.5,108.05
2011-01-13 00:00:00+00:00,249.1,205.09,247.28,107.87
2011-01-14 00:00:00+00:00,249.01,204.27,246.6,108.67
2011-01-17 00:00:00+00:00,248.98,204.46,246.72,
2011-01-18 00:00:00+00:00,250.61,205.22,248.17,108.82
2011-01-19 00:00:00+00:00,249.57,204.92,246.97,107.73
2011-01-20 00:00:00+00:00,248.21,202.83,242.68,107.6
2011-01-21 00:00:00+00:00,248.99,203.72,243.97,107.86
2011-01-24 00:00:00+00:00,249.73,204.25,244.91,108.49
2011-01-25 00:00:00+00:00,248.29,203.72,242.8,108.52
2011-01-26 00:00:00+00:00,251.06,204.83,245.75,108.98
2011-01-27 00:00:00+00:00,250.93,205.34,246.79,109.23
2011-01-28 00:00:00+00:00,249.6,203.76,244.92,107.28
2011-01-31 00:00:00+00:00,250.98,204.58,246.47,108.11
2011-02-01 00:00:00+00:00,255.0,207.39,250.81,109.91
2011-02-02 00:00:00+00:00,256.16,207.61,251.37,109.63
2011-02-03 00:00:00+00:00,255.12,206.76,250.26,109.91
2011-02-04 00:00:00+00:00,256.04,206.99,250.22,110.22
2011-02-07 00:00:00+00:00,255.89,206.95,250.72,110.91
2011-02-08 00:00:00+00:00,256.73,207.43,251.58,111.41
2011-02-09 00:00:00+00:00,257.51,207.66,252.15,111.11
2011-02-10 00:00:00+00:00,255.74,206.32,250.57,111.21
2011-02-11 00:00:00+00:00,254.82,205.8,249.68,111.84
2011-02-14 00:00:00+00:00,255.14,206.26,250.93,112.13
2011-02-15 00:00:00+00:00,253.75,205.71,249.89,111.78
2011-02-16 00:00:00+00:00,256.0,206.09,251.43,112.5
2011-02-17 00:00:00+00:00,256.78,206.87,252.4,112.85
2011-02-18 00:00:00+00:00,257.69,207.28,252.93,113.07
2011-02-21 00:00:00+00:00,256.38,206.85,252.13,
