date,inflation_protected_return,nominal_return,weight_protected,weight_nominal,turnover,leverage,net_return
2006-02-22 14:30:00+00:00,0.0028296924106940846,0.0037435544637207663,1.0031029321135265,-1.004219230289288,0.0,2.0,-0.0010845078696242998
2006-02-23 14:30:00+00:00,-0.002335143986718413,-0.002406377350374189,1.0008571193307043,-1.001899377447829,0.0,2.0,-9.64942900410858e-05
2006-02-24 14:30:00+00:00,0.0009758945997493385,-0.0012060909852164015,0.999819735582798,-0.998679178461978,0.0,2.0,0.0020144779444743444
2006-02-27 14:30:00+00:00,-0.0017538504844207825,-0.0019324564901885832,0.998060477566194,-0.9967435582652087,0.0,2.0,5.734811814782034e-06
2006-02-28 14:30:00+00:00,0.0037085655499520254,0.003993170229619203,1.0022122734499261,-1.0011736813751848,0.0,2.0,-0.00044942892019361194
2006-03-01 14:30:00+00:00,-0.0020417622352791875,-0.001970995774289497,0.9982008947714256,-0.9982716784395257,0.0033859548251109484,2.0,-0.00024309435903716685
2006-03-02 14:30:00+00:00,-0.0006821427661273249,-0.003997909734799632,0.994398116462003,-0.9911689533832092,0.0,2.0,0.0031394496210630763
2006-03-03 14:30:00+00:00,-0.0007799342474137383,-0.00243232254200354,0.9921693778565472,-0.9873120515826969,0.0,2.0,0.001464642521020684
2006-03-06 14:30:00+00:00,-0.006927695131909162,-0.003170822495233816,0.9891670267750334,-0.9880481776014619,0.0,2.0,-0.003913490626667199
2006-03-07 14:30:00+00:00,0.0,0.0004894259809056223,0.9898145747231574,-0.9891788861233812,0.0,2.0,-0.0006542113691395287
2006-03-08 14:30:00+00:00,-0.0038320000591445247,0.0004891865602933976,0.9904265246534535,-0.9940839650361383,0.0,2.0,-0.004447497446333724
2006-03-09 14:30:00+00:00,-0.0016761990548400663,0.0009775748082283542,0.9915452559327532,-0.9978523157909494,0.0,2.0,-0.0028025783666306555
2006-03-10 14:30:00+00:00,-0.0011850443411053346,-0.001953559804995564,0.9897727009409281,-0.9953020836068468,0.0,2.0,0.0006037041603230681
2006-03-13 14:30:00+00:00,0.0004939880751038128,-0.0008565154823699794,0.9891036016402656,-0.9932866592575619,0.0,2.0,0.0011707926349375543
2006-03-14 14:30:00+00:00,0.004843638114499393,0.005753942242939569,0.994984057725317,-1.0000971688187168,0.0,2.0,-0.0010950890845919125
2006-03-15 14:30:00+00:00,-0.001869355507731374,-0.001825316203565408,0.9933278304812763,-0.9984764830287658,0.0,2.0,-0.0002051202816639601
2006-03-16 14:30:00+00:00,0.0054215569581357315,0.006340345169431938,0.9998289600780872,-1.0059297228277033,0.0,2.0,-0.0011159370555421121
2006-03-17 14:30:00+00:00,-0.001077902369108874,-0.0020590470609641587,0.9979300417357406,-1.0030330665527296,0.0,2.0,0.0008229037139181207
2006-03-20 14:30:00+00:00,-0.0005889776083007892,0.0019429630735281478,1.0000496673280683,-1.0077100453593355,0.0,2.0,-0.0027072495797075984
2006-03-21 14:30:00+00:00,-0.004909819385418901,-0.004120492517209695,0.9960643865802828,-1.004490389161186,0.0,2.0,-0.0009284364622438092
2006-03-22 14:30:00+00:00,0.0014791666990812136,0.00121631477174855,0.9974570038138103,-1.005630776087486,0.0,2.0,8.09338517191899e-05
2006-03-23 14:30:00+00:00,-0.0010836379983860667,-0.0025521922519962104,0.995067562041381,-1.001746869954938,0.0,2.0,0.0013150458433755369
2006-03-24 14:30:00+00:00,0.0048342600023414395,0.004387555228288598,0.999633506308654,-1.0058960870431122,0.0,2.0,0.00024456067747661116
2006-03-27 14:30:00+00:00,-0.003239698121597079,-0.0021845516959876354,0.9976038057248957,-1.0049163259300802,0.0,2.0,-0.0012117137103712116
2006-03-28 14:30:00+00:00,-0.004826639220047002,-0.004862950324098558,0.9928868793378162,-1.0001283308453035,0.0,2.0,-9.885040254123628e-05
2006-03-29 14:30:00+00:00,-0.0018796048581342095,-0.0009784944748851832,0.9920705028231331,-1.0002081809836032,0.0,2.0,-0.0010582498767077245
2006-03-30 14:30:00+00:00,-0.00218145167049566,-0.002935556724690369,0.9893113977937047,-0.9966726350639667,0.0,2.0,0.0006013790755088243
2006-03-31 14:30:00+00:00,0.0001981905762979963,0.0007365717762459756,0.9902092150782141,-0.998114103150547,0.0,2.0,-0.0007086836577128331
2006-04-03 13:30:00+00:00,-0.0013480411963895378,-0.0011064513551320987,0.9990696329542547,-0.9993113238375526,0.011676681771238817,2.0,-0.00041806310277797915
2006-04-04 13:30:00+00:00,-0.0007997353465626356,0.00012272716794781147,0.9993622138896493,-1.0005268107736918,0.0,2.0,-0.0010922688684585576
2006-04-05 13:30:00+00:00,0.003402862128855988,0.002338195693527778,1.0018706102699362,-1.0019738508544314,0.0,2.0,0.0008906294298097159
2006-04-06 13:30:00+00:00,-0.0027931294335098444,-0.002824688102514683,0.9992108721027945,-0.9992822132587081,0.0,2.0,-0.00013872559520901556
